image_name,max_date,min_date,ADD_temp,ADD_humidity,ADD_wind_speed
UT06-13D_04_05_13.JPG,2013-04-05,2013-01-23,20363.958730131013,4152.421728910435,159.793980623293
UT06-13D_04_06_13.JPG,2013-04-06,2013-01-23,20645.85918467647,4218.058092546799,161.0667078960203
UT06-13D_04_07_13.JPG,2013-04-07,2013-01-23,20931.090018009803,4269.808092546799,162.02504122935363
UT06-13D_04_08_13.JPG,2013-04-08,2013-01-23,21220.343061488064,4309.764614285929,165.28591079457104
UT06-13D_04_09_13.JPG,2013-04-09,2013-01-23,21510.81972815473,4346.389614285929,167.2025774612377
UT06-13D_04_10_13.JPG,2013-04-10,2013-01-23,21803.31972815473,4405.520049068538,168.76779485254204
UT06-13D_04_11_13.JPG,2013-04-11,2013-01-23,22098.148894821396,4464.478382401871,170.10112818587538
UT06-13D_04_12_13.JPG,2013-04-12,2013-01-23,22393.866394821394,4514.561715735204,172.80946151920872
UT06-13D_04_13_13.JPG,2013-04-13,2013-01-23,22683.543394821394,4591.128382401871,176.90946151920872
UT06-13D_04_14_13.JPG,2013-04-14,2013-01-23,22969.93881148806,4642.878382401871,178.24279485254206
UT06-13D_04_15_13.JPG,2013-04-15,2013-01-23,23257.69976386901,4693.830763354252,178.81422342397065
UT06-13D_04_16_13.JPG,2013-04-16,2013-01-23,23547.275478154726,4762.164096687585,179.00469961444685
UT06-13D_04_18_13.JPG,2013-04-18,2013-01-23,24135.208372891568,4904.608541132029,181.9696118951486
UT06-13D_04_19_13.JPG,2013-04-19,2013-01-23,24429.477817336014,4971.330763354252,184.91405633959306
UT06-13D_04_20_13.JPG,2013-04-20,2013-01-23,24720.167817336012,5042.242528060134,191.11993869253425
UT06-13D_04_21_13.JPG,2013-04-21,2013-01-23,25002.722400669347,5079.492528060134,192.49493869253425
UT06-13D_04_22_13.JPG,2013-04-22,2013-01-23,25287.073270234563,5113.840354147091,193.71232999688206
UT06-13D_04_23_13.JPG,2013-04-23,2013-01-23,25574.22868690123,5167.507020813758,194.71232999688206
UT06-13D_04_24_13.JPG,2013-04-24,2013-01-23,25862.7421651621,5221.550499074628,195.75580825775162
UT06-13D_04_25_13.JPG,2013-04-25,2013-01-23,26152.56562670056,5292.0889606130895,199.56350056544395
UT06-13D_04_29_13.JPG,2013-04-29,2013-01-23,27293.718922022203,5585.577557104318,206.0906935479001
UT06-13D_04_30_13.JPG,2013-04-30,2013-01-23,27583.063269848288,5666.012339713014,207.52547615659574
UT06-13D_05_01_13.JPG,2013-05-01,2013-01-23,27872.691890537943,5741.288201781979,208.11168305314746
UT06-13D_05_03_13.JPG,2013-05-03,2013-01-23,28458.06820871976,5870.651838145615,213.13441032587474
UT06-13D_05_08_13.JPG,2013-05-08,2013-01-23,29894.776323860347,6263.999410442416,224.3713301148282
UT06-13D_05_14_13.JPG,2013-05-14,2013-01-23,31633.638757593282,6654.634375477382,237.31698446048253
UT06-13D_07_07_13.JPG,2013-07-07,2013-01-23,47575.13834321505,10267.95587830451,317.48152875024135
UT06-13D_07_12_13.JPG,2013-07-12,2013-01-23,49059.60148463665,10705.346329615651,324.68226766649747
UT06-13D_07_14_13.JPG,2013-07-14,2013-01-23,49649.98765064456,10872.688226848853,328.9036115400152
UT06-13D_07_24_13.JPG,2013-07-24,2013-01-23,52630.1720499935,11732.94863033762,346.3904951638621
UT06-13D_08_13_13.JPG,2013-08-13,2013-01-23,58548.10247644431,13434.455774314474,376.8606542422315
UT06-15D_01_02_2016.JPG,2016-01-02,2015-04-07,57429.107638756876,15183.722760136388,414.7317911737275
UT06-15D_01_09_2016.JPG,2016-01-09,2015-04-07,59360.846944312434,15701.532283945911,426.4976641896006
UT06-15D_01_16_2016.JPG,2016-01-16,2015-04-07,61283.99013245944,16190.211528252328,444.45045922065646
UT06-15D_01_24_2016.JPG,2016-01-24,2015-04-07,63446.88962415157,16810.940029652887,462.5263473031622
UT06-15D_01_30_2016.JPG,2016-01-30,2015-04-07,65100.66489887684,17300.40090211376,477.2566170334319
UT06-15D_02_06_2016.JPG,2016-02-06,2015-04-07,67077.4489607816,17802.99975685932,496.5572011022997
UT06-15D_02_13_2016.JPG,2016-02-13,2015-04-07,68985.75055088922,18263.71903520224,518.4617639800824
UT06-15D_04_07_2015.JPG,2015-04-07,2015-04-07,0.0,0.0,0.0
UT06-15D_04_08_2015.JPG,2015-04-08,2015-04-07,0.0,0.0,0.0
ut06-15d_04_09_205.JPG,2015-04-09,2015-04-07,0.0,0.0,0.0
ut06-15d_04_10_2015.JPG,2015-04-10,2015-04-07,0.0,0.0,0.0
UT06-15D_04_11_2015.JPG,2015-04-11,2015-04-07,0.0,0.0,0.0
UT06-15D_04_12_2015.JPG,2015-04-12,2015-04-07,0.0,0.0,0.0
UT06-15D_04_13_2015.JPG,2015-04-13,2015-04-07,0.0,0.0,0.0
UT06-15D_04_14_2015.JPG,2015-04-14,2015-04-07,0.0,0.0,0.0
ut06-15d_04_15_2015.JPG,2015-04-15,2015-04-07,0.0,0.0,0.0
UT06-15D_04_16_2015.JPG,2015-04-16,2015-04-07,0.0,0.0,0.0
UT06-15D_04_17_2015.JPG,2015-04-17,2015-04-07,0.0,0.0,0.0
UT06-15D_04_18_2015.JPG,2015-04-18,2015-04-07,0.0,0.0,0.0
UT06-15D_04_19_2015.JPG,2015-04-19,2015-04-07,0.0,0.0,0.0
UT06-15D_04_20_2015.JPG,2015-04-20,2015-04-07,0.0,0.0,0.0
UT06-15D_04_21_2015.JPG,2015-04-21,2015-04-07,0.0,0.0,0.0
UT06-15D_04_22_2015.JPG,2015-04-22,2015-04-07,0.0,0.0,0.0
UT06-15D_04_23_2015.JPG,2015-04-23,2015-04-07,0.0,0.0,0.0
UT06-15D_04_24_2015.JPG,2015-04-24,2015-04-07,0.0,0.0,0.0
UT06-15D_04_25_2015.JPG,2015-04-25,2015-04-07,0.0,0.0,0.0
UT06-15D_04_26_2015.JPG,2015-04-26,2015-04-07,0.0,0.0,0.0
UT06-15D_04_27_2015.JPG,2015-04-27,2015-04-07,0.0,0.0,0.0
UT06-15D_04_28_2015.JPG,2015-04-28,2015-04-07,0.0,0.0,0.0
UT06-15D_04_29_2015.JPG,2015-04-29,2015-04-07,0.0,0.0,0.0
UT06-15D_04_30_2015.JPG,2015-04-30,2015-04-07,0.0,0.0,0.0
UT06-15D_05_01_2015.JPG,2015-05-01,2015-04-07,0.0,0.0,0.0
UT06-15D_05_02_2015.JPG,2015-05-02,2015-04-07,0.0,0.0,0.0
UT06-15D_05_03_2015.JPG,2015-05-03,2015-04-07,0.0,0.0,0.0
UT06-15D_05_04_2015.JPG,2015-05-04,2015-04-07,0.0,0.0,0.0
UT06-15D_05_05_2015.JPG,2015-05-05,2015-04-07,0.0,0.0,0.0
UT06-15D_05_06_2015.JPG,2015-05-06,2015-04-07,0.0,0.0,0.0
UT06-15D_05_07_2015.JPG,2015-05-07,2015-04-07,0.0,0.0,0.0
UT06-15D_05_08_2015.JPG,2015-05-08,2015-04-07,0.0,0.0,0.0
UT06-15D_05_09_2015.JPG,2015-05-09,2015-04-07,0.0,0.0,0.0
UT06-15D_05_10_2015.JPG,2015-05-10,2015-04-07,0.0,0.0,0.0
UT06-15D_05_11_2015.JPG,2015-05-11,2015-04-07,0.0,0.0,0.0
UT06-15D_05_12_2015.JPG,2015-05-12,2015-04-07,0.0,0.0,0.0
UT06-15D_05_13_2015.JPG,2015-05-13,2015-04-07,0.0,0.0,0.0
UT06-15D_05_14_2015.JPG,2015-05-14,2015-04-07,0.0,0.0,0.0
UT06-15D_05_15_2015.JPG,2015-05-15,2015-04-07,0.0,0.0,0.0
UT06-15D_05_16_2015.JPG,2015-05-16,2015-04-07,0.0,0.0,0.0
UT06-15D_05_17_2015.JPG,2015-05-17,2015-04-07,0.0,0.0,0.0
UT06-15D_05_18_2015.JPG,2015-05-18,2015-04-07,0.0,0.0,0.0
UT06-15D_05_19_2015.JPG,2015-05-19,2015-04-07,0.0,0.0,0.0
UT06-15D_05_20_2015.JPG,2015-05-20,2015-04-07,0.0,0.0,0.0
UT06-15D_05_21_2015.JPG,2015-05-21,2015-04-07,0.0,0.0,0.0
UT06-15D_05_22_2015.JPG,2015-05-22,2015-04-07,0.0,0.0,0.0
UT06-15D_05_23_2015.JPG,2015-05-23,2015-04-07,0.0,0.0,0.0
UT06-15D_05_24_2015.JPG,2015-05-24,2015-04-07,0.0,0.0,0.0
UT06-15D_05_25_2015.JPG,2015-05-25,2015-04-07,0.0,0.0,0.0
UT06-15D_05_26_2015.JPG,2015-05-26,2015-04-07,0.0,0.0,0.0
UT06-15D_05_27_2015.JPG,2015-05-27,2015-04-07,0.0,0.0,0.0
UT06-15D_05_28_2015.JPG,2015-05-28,2015-04-07,0.0,0.0,0.0
UT06-15D_05_29_2015.JPG,2015-05-29,2015-04-07,0.0,0.0,0.0
UT06-15D_05_30_2015.JPG,2015-05-30,2015-04-07,0.0,0.0,0.0
UT06-15D_05_31_2015.JPG,2015-05-31,2015-04-07,0.0,0.0,0.0
UT06-15D_06_01_2015.JPG,2015-06-01,2015-04-07,0.0,0.0,0.0
UT06-15D_06_02_2015.JPG,2015-06-02,2015-04-07,0.0,0.0,0.0
UT06-15D_06_03_2015.JPG,2015-06-03,2015-04-07,0.0,0.0,0.0
UT06-15D_06_04_2015.JPG,2015-06-04,2015-04-07,0.0,0.0,0.0
UT06-15D_06_05_2015.JPG,2015-06-05,2015-04-07,0.0,0.0,0.0
UT06-15D_06_06_2015.JPG,2015-06-06,2015-04-07,0.0,0.0,0.0
UT06-15D_06_07_2015.JPG,2015-06-07,2015-04-07,0.0,0.0,0.0
UT06-15D_06_08_2015.JPG,2015-06-08,2015-04-07,0.0,0.0,0.0
UT06-15D_06_09_2015.JPG,2015-06-09,2015-04-07,0.0,0.0,0.0
UT06-15D_06_10_2015.JPG,2015-06-10,2015-04-07,0.0,0.0,0.0
UT06-15D_06_11_2015.JPG,2015-06-11,2015-04-07,0.0,0.0,0.0
UT06-15D_06_12_2015.JPG,2015-06-12,2015-04-07,299.7645,65.0,2.5
UT06-15D_06_13_2015.JPG,2015-06-13,2015-04-07,597.8755,131.0,5.5
UT06-15D_06_14_2015.JPG,2015-06-14,2015-04-07,894.639,209.0,6.5
UT06-15D_06_15_2015.JPG,2015-06-15,2015-04-07,1192.603,284.0,7.5
UT06-15D_06_17_2015.JPG,2015-06-17,2015-04-07,1192.603,284.0,7.5
UT06-15D_06_18_2015.JPG,2015-06-18,2015-04-07,1192.603,284.0,7.5
UT06-15D_06_19_2015.JPG,2015-06-19,2015-04-07,1489.6100000000001,375.0,9.5
UT06-15D_06_20_2015.JPG,2015-06-20,2015-04-07,1789.179,446.0,12.5
UT06-15D_06_21_2015.JPG,2015-06-21,2015-04-07,1789.179,446.0,12.5
UT06-15D_06_22_2015.JPG,2015-06-22,2015-04-07,2089.083,518.0,13.5
UT06-15D_06_23_2015.JPG,2015-06-23,2015-04-07,2089.083,518.0,13.5
UT06-15D_06_24_2015.JPG,2015-06-24,2015-04-07,2389.405,598.6363636363636,14.409090909090908
UT06-15D_06_25_2015.JPG,2015-06-25,2015-04-07,2689.972153846154,661.8671328671329,16.409090909090907
UT06-15D_06_26_2015.JPG,2015-06-26,2015-04-07,2990.789653846154,722.8671328671329,19.259090909090908
UT06-15D_06_27_2015.JPG,2015-06-27,2015-04-07,3286.6951083916088,808.4731934731935,22.683333333333334
UT06-15D_06_28_2015.JPG,2015-06-28,2015-04-07,3581.2911953481303,877.9949326036283,24.55289855072464
UT06-15D_06_29_2015.JPG,2015-06-29,2015-04-07,3875.655977956826,945.82101956015,27.683333333333334
UT06-15D_07_02_2015.JPG,2015-07-02,2015-04-07,4759.872152389322,1202.2819514597916,36.97119815668203
UT06-15D_07_03_2015.JPG,2015-07-03,2015-04-07,5055.4184857226555,1290.415284793125,40.90453149001536
UT06-15D_07_04_2015.JPG,2015-07-04,2015-04-07,5351.086633870804,1374.8967662746065,44.719346304830175
UT06-15D_07_05_2015.JPG,2015-07-05,2015-04-07,5646.057088416258,1463.4194935473338,46.81025539573927
UT06-15D_07_06_2015.JPG,2015-07-06,2015-04-07,5942.433755082925,1545.4194935473338,49.018588729072604
UT06-15D_07_07_2015.JPG,2015-07-07,2015-04-07,6240.875005082925,1621.3361602140005,52.18525539573927
UT06-15D_07_08_2015.JPG,2015-07-08,2015-04-07,6539.853805082925,1697.0961602140005,55.26525539573927
UT06-15D_07_09_2015.JPG,2015-07-09,2015-04-07,6840.120471749591,1764.5544935473338,58.5985887290726
UT06-15D_07_10_2015.JPG,2015-07-10,2015-04-07,7140.420471749591,1831.512826880667,61.26525539573927
UT06-15D_07_11_2015.JPG,2015-07-11,2015-04-07,7440.036625595745,1908.6282114960516,63.53448616497003
UT06-15D_07_12_2015.JPG,2015-07-12,2015-04-07,7736.998933288053,1992.8589807268208,65.14987078035465
UT06-15D_07_13_2015.JPG,2015-07-13,2015-04-07,8036.428219002339,2072.108980726821,67.39987078035465
UT06-15D_07_14_2015.JPG,2015-07-14,2015-04-07,8332.720406502338,2156.483980726821,70.39987078035465
UT06-15D_07_15_2015.JPG,2015-07-15,2015-04-07,8629.408620788052,2239.876837869678,73.36415649464035
UT06-15D_07_16_2015.JPG,2015-07-16,2015-04-07,8926.980704121384,2312.876837869678,75.19748982797368
UT06-15D_07_17_2015.JPG,2015-07-17,2015-04-07,9226.119104121384,2384.7568378696783,77.19748982797368
UT06-15D_07_18_2015.JPG,2015-07-18,2015-04-07,9525.866411813691,2463.5645301773707,79.04364367412752
UT06-15D_07_19_2015.JPG,2015-07-19,2015-04-07,9825.534328480358,2545.397863510704,80.7103103407942
UT06-15D_07_20_2015.JPG,2015-07-20,2015-04-07,10124.802661813692,2627.897863510704,83.57697700746085
UT06-15D_07_21_2015.JPG,2015-07-21,2015-04-07,10423.541123352154,2709.8594019722427,86.15390008438393
UT06-15D_07_22_2015.JPG,2015-07-22,2015-04-07,10722.570706685487,2784.6510686389092,88.15390008438393
UT06-15D_07_24_2015.JPG,2015-07-24,2015-04-07,11316.97411517355,2958.758495694612,91.58493456714255
UT06-15D_07_25_2015.JPG,2015-07-25,2015-04-07,11615.715781840217,3031.6751623612786,93.16826790047588
UT06-15D_07_26_2015.JPG,2015-07-26,2015-04-07,11914.655781840218,3107.4443931305095,94.7836525158605
UT06-15D_07_27_2015.JPG,2015-07-27,2015-04-07,12214.785365173551,3179.361059797176,96.45031918252717
UT06-15D_07_28_2015.JPG,2015-07-28,2015-04-07,12514.953698506884,3254.736059797176,98.24198584919384
UT06-15D_07_29_2015.JPG,2015-07-29,2015-04-07,12814.995872419928,3332.214320666741,99.37242063180254
UT06-15D_07_30_2015.JPG,2015-07-30,2015-04-07,13116.23795575326,3402.6309873334076,101.03908729846921
UT06-15D_07_31_2015.JPG,2015-07-31,2015-04-07,13414.662303579347,3463.891856898625,104.03908729846921
UT06-15D_08_01_2015.JPG,2015-08-01,2015-04-07,13712.245636912681,3531.8501902319585,105.49742063180254
UT06-15D_08_02_2015.JPG,2015-08-02,2015-04-07,14010.356886912681,3596.6001902319585,107.16408729846921
UT06-15D_08_03_2015.JPG,2015-08-03,2015-04-07,14308.633970246014,3660.1001902319585,108.62242063180254
UT06-15D_08_04_2015.JPG,2015-08-04,2015-04-07,14608.43063691268,3724.433523565292,110.20575396513587
UT06-15D_08_05_2015.JPG,2015-08-05,2015-04-07,14907.186053579348,3796.433523565292,112.08075396513587
UT06-15D_08_07_2015.JPG,2015-08-07,2015-04-07,15500.161233066527,3965.58224151401,116.48844627282817
UT06-15D_08_08_2015.JPG,2015-08-08,2015-04-07,15798.13081639986,4040.20724151401,118.48844627282817
UT06-15D_08_09_2015.JPG,2015-08-09,2015-04-07,16096.874744971288,4114.564384371153,119.73844627282817
UT06-15D_08_10_2015.JPG,2015-08-10,2015-04-07,16395.372052663595,4192.448999755768,122.50767704205894
UT06-15D_08_11_2015.JPG,2015-08-11,2015-04-07,16693.402852663596,4275.168999755769,125.58767704205894
UT06-15D_08_12_2015.JPG,2015-08-12,2015-04-07,16991.184102663596,4340.335666422436,127.62934370872561
UT06-15D_08_13_2015.JPG,2015-08-13,2015-04-07,17287.521602663597,4407.418999755769,129.87934370872563
UT06-15D_08_14_2015.JPG,2015-08-14,2015-04-07,17583.202019330263,4482.627333089102,131.62934370872563
UT06-15D_08_15_2015.JPG,2015-08-15,2015-04-07,17879.266662187405,4565.520190231959,133.1650579944399
UT06-15D_08_16_2015.JPG,2015-08-16,2015-04-07,18177.151662187403,4640.353523565292,134.58172466110656
UT06-15D_08_17_2015.JPG,2015-08-17,2015-04-07,18473.80721774296,4724.057227268995,136.06320614258806
UT06-15D_08_18_2015.JPG,2015-08-18,2015-04-07,18770.093789171533,4815.285798697567,137.43463471401662
UT06-15D_08_20_2015.JPG,2015-08-20,2015-04-07,19364.057107143883,4988.942480725217,142.38048724857885
UT06-15D_08_21_2015.JPG,2015-08-21,2015-04-07,19660.302523810547,5064.65081405855,143.9221539152455
UT06-15D_08_22_2015.JPG,2015-08-22,2015-04-07,19956.40730641924,5138.259509710724,145.74824087176725
UT06-15D_08_23_2015.JPG,2015-08-23,2015-04-07,20253.50461411155,5225.41335586457,146.67131779484419
UT06-15D_08_24_2015.JPG,2015-08-24,2015-04-07,20551.543414111547,5305.65335586457,148.27131779484418
UT06-15D_08_25_2015.JPG,2015-08-25,2015-04-07,20845.950080778213,5372.320022531237,150.22965112817752
UT06-15D_08_26_2015.JPG,2015-08-26,2015-04-07,21139.559211212996,5436.754805139933,153.3600859107862
UT06-15D_08_27_2015.JPG,2015-08-27,2015-04-07,21434.325877879663,5498.9214718066,156.6100859107862
UT06-15D_08_28_2015.JPG,2015-08-28,2015-04-07,21730.850877879664,5562.2964718066,158.40175257745287
UT06-15D_08_29_2015.JPG,2015-08-29,2015-04-07,22028.072241516027,5636.023744533873,159.71993439563468
UT06-15D_08_30_2015.JPG,2015-08-30,2015-04-07,22324.012829751322,5721.729626886814,161.83758145445822
UT06-15D_08_31_2015.JPG,2015-08-31,2015-04-07,22620.316163084655,5796.771293553481,162.92091478779156
UT06-15D_09_01_2015.JPG,2015-09-01,2015-04-07,22919.120163084655,5865.637960220148,164.38758145445823
UT06-15D_09_02_2015.JPG,2015-09-02,2015-04-07,23219.236163084657,5935.371293553481,165.92091478779156
UT06-15D_09_03_2015.JPG,2015-09-03,2015-04-07,23518.734913084656,6006.037960220148,167.67091478779156
UT06-15D_09_04_2015.JPG,2015-09-04,2015-04-07,23816.786982050173,6083.313822289114,169.36056996020534
UT06-15D_09_05_2015.JPG,2015-09-05,2015-04-07,24114.858520511712,6157.698437673729,170.66826226789766
UT06-15D_09_06_2015.JPG,2015-09-06,2015-04-07,24411.72852051171,6234.073437673729,172.20992893456432
UT06-15D_09_07_2015.JPG,2015-09-07,2015-04-07,24708.1074094006,6313.036400636692,173.3951141197495
UT06-15D_09_08_2015.JPG,2015-09-08,2015-04-07,25005.821992733934,6384.494733970025,174.56178078641616
UT06-15D_09_09_2015.JPG,2015-09-09,2015-04-07,25302.872392733934,6468.374733970025,175.76178078641615
UT06-15D_09_11_2015.JPG,2015-09-11,2015-04-07,25893.110082389107,6646.566687993013,178.5158037749219
UT06-15D_09_12_2015.JPG,2015-09-12,2015-04-07,26186.377119426143,6727.900021326346,181.77506303418116
UT06-15D_09_13_2015.JPG,2015-09-13,2015-04-07,26475.25878609281,6809.775021326346,184.40006303418116
UT06-15D_09_14_2015.JPG,2015-09-14,2015-04-07,26762.963786092812,6886.428867480192,185.66929380341193
UT06-15D_09_15_2015.JPG,2015-09-15,2015-04-07,27053.77128609281,6958.012200813525,187.00262713674528
UT06-15D_09_16_2015.JPG,2015-09-16,2015-04-07,27346.85728609281,7025.062200813525,188.35262713674527
UT06-15D_09_17_2015.JPG,2015-09-17,2015-04-07,27639.355619426144,7104.145534146858,189.5609604700786
UT06-15D_09_18_2015.JPG,2015-09-18,2015-04-07,27932.923219426142,7175.825534146858,190.64096047007862
UT06-15D_09_19_2015.JPG,2015-09-19,2015-04-07,28227.800302759475,7248.825534146858,191.93262713674528
UT06-15D_09_20_2015.JPG,2015-09-20,2015-04-07,28523.20988609281,7326.492200813525,193.47429380341194
UT06-15D_09_21_2015.JPG,2015-09-21,2015-04-07,28817.180441648365,7399.325534146858,195.36318269230082
UT06-15D_09_22_2015.JPG,2015-09-22,2015-04-07,29111.450941648363,7469.675534146859,197.26318269230083
UT06-15D_09_23_2015.JPG,2015-09-23,2015-04-07,29405.748214375635,7542.039170510495,199.49045541957355
UT06-15D_09_24_2015.JPG,2015-09-24,2015-04-07,29700.33139619382,7608.220988692313,201.67227360139174
UT06-15D_09_26_2015.JPG,2015-09-26,2015-04-07,30283.402358926738,7774.413535276163,208.20643509207497
UT06-15D_09_27_2015.JPG,2015-09-27,2015-04-07,30577.129025593404,7852.842106704735,210.68262556826545
UT06-15D_09_28_2015.JPG,2015-09-28,2015-04-07,30873.465525593405,7931.392106704735,212.73262556826546
UT06-15D_09_29_2015.JPG,2015-09-29,2015-04-07,31168.930525593405,8022.784963847592,215.19691128255118
UT06-15D_09_30_2015.JPG,2015-09-30,2015-04-07,31462.219811307692,8112.999249561877,217.26833985397977
UT06-15D_10_01_2015.JPG,2015-10-01,2015-04-07,31753.952033529913,8198.739990302618,221.15722874286865
UT06-15D_10_02_2015.JPG,2015-10-02,2015-04-07,32042.584533529913,8287.989990302618,225.5500858857258
UT06-15D_10_03_2015.JPG,2015-10-03,2015-04-07,32330.457866863246,8377.693694006322,228.51304884868875
UT06-15D_10_04_2015.JPG,2015-10-04,2015-04-07,32622.734116863245,8458.902027339656,232.9297155153554
UT06-15D_10_05_2015.JPG,2015-10-05,2015-04-07,32916.48268829181,8530.092503530133,236.4059059915459
UT06-15D_10_06_2015.JPG,2015-10-06,2015-04-07,33210.18316448229,8604.7591701968,237.88209646773637
UT06-15D_10_07_2015.JPG,2015-10-07,2015-04-07,33503.12533839533,8680.585257153321,238.9690529894755
UT06-15D_10_08_2015.JPG,2015-10-08,2015-04-07,33796.24724315723,8757.490019058083,240.58810060852312
UT06-15D_10_09_2015.JPG,2015-10-09,2015-04-07,34090.75430198076,8834.842960234553,243.52927707911135
UT06-15D_10_11_2015.JPG,2015-10-11,2015-04-07,34671.11560632859,9001.408177625857,247.44232055737223
UT06-15D_10_12_2015.JPG,2015-10-12,2015-04-07,34960.29256285033,9083.799481973683,249.87710316606788
UT06-15D_10_13_2015.JPG,2015-10-13,2015-04-07,35251.56970570747,9154.585196259397,253.94853173749647
UT06-15D_10_14_2015.JPG,2015-10-14,2015-04-07,35542.18237237414,9210.851862926063,256.2151984041631
UT06-15D_10_15_2015.JPG,2015-10-15,2015-04-07,35831.21737237414,9271.579135653335,257.3970165859813
UT06-15D_10_16_2015.JPG,2015-10-16,2015-04-07,36120.473526220296,9332.886827961027,259.01240120136595
UT06-15D_10_17_2015.JPG,2015-10-17,2015-04-07,36401.9910262203,9401.761827961027,260.76240120136595
UT06-15D_10_18_2015.JPG,2015-10-18,2015-04-07,36683.493692886965,9457.961827961028,263.8957345346993
UT06-15D_10_19_2015.JPG,2015-10-19,2015-04-07,36965.32737709749,9519.224985855764,265.26415558733083
UT06-15D_10_20_2015.JPG,2015-10-20,2015-04-07,37251.07045402057,9576.840370471149,266.26415558733083
UT06-15D_10_21_2015.JPG,2015-10-21,2015-04-07,37537.501882592,9641.74513237591,267.16891749209276
UT06-15D_10_22_2015.JPG,2015-10-22,2015-04-07,37823.78097350109,9718.517859648638,268.16891749209276
UT06-15D_10_23_2015.JPG,2015-10-23,2015-04-07,38108.43097350109,9801.232145362925,269.0974889206642
UT06-15D_10_24_2015.JPG,2015-10-24,2015-04-07,38108.43097350109,9801.232145362925,269.0974889206642
UT06-15D_10_25_2015.JPG,2015-10-25,2015-04-07,38108.43097350109,9801.232145362925,269.0974889206642
UT06-15D_11_01_2015.JPG,2015-11-01,2015-04-07,39828.506342090834,10277.575094080874,283.65838635656166
UT06-15D_11_07_2015.JPG,2015-11-07,2015-04-07,41576.72589062563,10798.928482359262,294.74162811480346
UT06-15D_11_14_2015.JPG,2015-11-14,2015-04-07,43565.66585701218,11293.929322695398,312.2871463220864
UT06-15D_11_21_2015.JPG,2015-11-21,2015-04-07,45545.736603807054,11765.69951500309,326.74676170670176
UT06-15D_11_28_2015.JPG,2015-11-28,2015-04-07,47505.26276131622,12269.66691427049,337.46324522318525
UT06-15D_12_05_2015.JPG,2015-12-05,2015-04-07,49487.6013096254,12864.894561985095,351.8591761038987
UT06-15D_12_12_2015.JPG,2015-12-12,2015-04-07,51463.62377620049,13447.277941105973,365.7013922211149
UT06-15D_12_19_2015.JPG,2015-12-19,2015-04-07,53443.63252479056,14001.917080557741,382.60725981899014
UT06-15D_12_26_2015.JPG,2015-12-26,2015-04-07,55440.28835697884,14600.41721551051,397.5883500737647
UT07-15D_01_03_2016.JPG,2016-01-03,2015-01-22,57703.9440673283,15261.651331564959,416.66036260229896
UT07-15D_01_22_2015.JPG,2015-01-22,2015-01-22,0.0,0.0,0.0
UT07-15D_01_23_2015.JPG,2015-01-23,2015-01-22,0.0,0.0,0.0
UT07-15D_01_24_2015.JPG,2015-01-24,2015-01-22,0.0,0.0,0.0
UT07-15D_01_25_2015.JPG,2015-01-25,2015-01-22,0.0,0.0,0.0
UT07-15D_01_26_2015.JPG,2015-01-26,2015-01-22,0.0,0.0,0.0
UT07-15D_01_27_2015.JPG,2015-01-27,2015-01-22,0.0,0.0,0.0
UT07-15D_01_28_2015.JPG,2015-01-28,2015-01-22,0.0,0.0,0.0
UT07-15D_01_29_2015.JPG,2015-01-29,2015-01-22,0.0,0.0,0.0
UT07-15D_01_30_2015.JPG,2015-01-30,2015-01-22,0.0,0.0,0.0
UT07-15D_01_31_2015.JPG,2015-01-31,2015-01-22,0.0,0.0,0.0
UT07-15D_02_01_2015.JPG,2015-02-01,2015-01-22,0.0,0.0,0.0
UT07-15D_02_02_2015.JPG,2015-02-02,2015-01-22,0.0,0.0,0.0
UT07-15D_02_03_2015.JPG,2015-02-03,2015-01-22,0.0,0.0,0.0
UT07-15D_02_04_2015.JPG,2015-02-04,2015-01-22,0.0,0.0,0.0
UT07-15D_02_05_2015.JPG,2015-02-05,2015-01-22,0.0,0.0,0.0
UT07-15D_02_06_2015.JPG,2015-02-06,2015-01-22,0.0,0.0,0.0
UT07-15D_02_07_2015.JPG,2015-02-07,2015-01-22,0.0,0.0,0.0
UT07-15D_02_08_2015.JPG,2015-02-08,2015-01-22,0.0,0.0,0.0
UT07-15D_02_09_2015.JPG,2015-02-09,2015-01-22,0.0,0.0,0.0
UT07-15D_02_10_2015.JPG,2015-02-10,2015-01-22,0.0,0.0,0.0
UT07-15D_02_11_2015.JPG,2015-02-11,2015-01-22,0.0,0.0,0.0
UT07-15D_02_13_2015.JPG,2015-02-13,2015-01-22,0.0,0.0,0.0
UT07-15D_02_15_2015.JPG,2015-02-15,2015-01-22,0.0,0.0,0.0
UT07-15D_02_22_2016.JPG,2016-02-22,2015-01-22,71495.91140494589,18992.32433092685,539.4250680384987
UT07-15D_02_23_2015.JPG,2015-02-23,2015-01-22,0.0,0.0,0.0
UT07-15D_03_04_2015.JPG,2015-03-04,2015-01-22,0.0,0.0,0.0
UT07-15D_03_06_2015.JPG,2015-03-06,2015-01-22,0.0,0.0,0.0
UT07-15D_03_06_2016.JPG,2016-03-06,2015-01-22,75132.3974795796,19973.163404572504,575.4651171998637
UT07-15D_03_07_2015.JPG,2015-03-07,2015-01-22,0.0,0.0,0.0
UT07-15D_03_08_2015.JPG,2015-03-08,2015-01-22,0.0,0.0,0.0
UT07-15D_03_09_2015.JPG,2015-03-09,2015-01-22,0.0,0.0,0.0
