image_name,max_date,min_date,ADD
UT04-13D_03_12_13.JPG,2013-03-12,2013-01-23,13626.166862287519
UT04-13D_03_13_13.JPG,2013-03-13,2013-01-23,13907.526237287519
UT04-13D_03_14_13.JPG,2013-03-14,2013-01-23,14184.905523001804
UT04-13D_03_15_13.JPG,2013-03-15,2013-01-23,14460.247665858948
UT04-13D_03_16_13.JPG,2013-03-16,2013-01-23,14741.452665858948
UT04-13D_03_17_13.JPG,2013-03-17,2013-01-23,15032.132665858948
UT04-13D_03_18_13.JPG,2013-03-18,2013-01-23,15323.644332525615
UT04-13D_03_19_13.JPG,2013-03-19,2013-01-23,15610.766832525615
UT04-13D_03_20_13.JPG,2013-03-20,2013-01-23,15894.29046888925
UT04-13D_03_21_13.JPG,2013-03-21,2013-01-23,16175.128294976206
UT04-13D_03_22_13.JPG,2013-03-22,2013-01-23,16449.299204067116
UT04-13D_03_23_13.JPG,2013-03-23,2013-01-23,16723.68253740045
UT04-13D_03_24_13.JPG,2013-03-24,2013-01-23,17003.527754791754
UT04-13D_03_25_13.JPG,2013-03-25,2013-01-23,17285.42637548141
UT04-13D_03_26_13.JPG,2013-03-26,2013-01-23,17561.857804052837
UT04-13D_03_27_13.JPG,2013-03-27,2013-01-23,17836.06280405284
UT04-13D_03_28_13.JPG,2013-03-28,2013-01-23,18113.132349507385
UT04-13D_03_29_13.JPG,2013-03-29,2013-01-23,18391.356849507385
UT04-13D_03_30_13.JPG,2013-03-30,2013-01-23,18669.69858863782
UT04-13D_03_31_13.JPG,2013-03-31,2013-01-23,18950.852874352106
UT04-13D_04_01_13.JPG,2013-04-01,2013-01-23,19235.996745319848
UT04-13D_04_03_13.JPG,2013-04-03,2013-01-23,19801.29882865318
UT04-13D_04_05_13.JPG,2013-04-05,2013-01-23,20363.958730131013
UT04-13D_04_06_13.JPG,2013-04-06,2013-01-23,20645.85918467647
UT04-13D_04_07_13.JPG,2013-04-07,2013-01-23,20931.090018009803
UT04-13D_04_08_13.JPG,2013-04-08,2013-01-23,21220.343061488064
UT04-13D_04_09_13.JPG,2013-04-09,2013-01-23,21510.81972815473
UT04-13D_04_10_13.JPG,2013-04-10,2013-01-23,21803.31972815473
UT04-13D_04_11_13.JPG,2013-04-11,2013-01-23,22098.148894821396
UT04-13D_04_12_13.JPG,2013-04-12,2013-01-23,22393.866394821394
UT04-13D_04_13_13.JPG,2013-04-13,2013-01-23,22683.543394821394
UT04-13D_04_14_13.JPG,2013-04-14,2013-01-23,22969.93881148806
UT04-13D_04_15_13.JPG,2013-04-15,2013-01-23,23257.69976386901
UT04-13D_04_16_13.JPG,2013-04-16,2013-01-23,23547.275478154726
UT04-13D_04_17_13.JPG,2013-04-17,2013-01-23,23841.880478154726
UT04-13D_04_18_13.JPG,2013-04-18,2013-01-23,24135.208372891568
UT04-13D_04_19_13.JPG,2013-04-19,2013-01-23,24429.477817336014
UT04-13D_04_20_13.JPG,2013-04-20,2013-01-23,24720.167817336012
UT04-13D_04_21_13.JPG,2013-04-21,2013-01-23,25002.722400669347
UT04-13D_04_22_13.JPG,2013-04-22,2013-01-23,25287.073270234563
UT04-13D_04_23_13.JPG,2013-04-23,2013-01-23,25574.22868690123
UT04-13D_04_24_13.JPG,2013-04-24,2013-01-23,25862.7421651621
UT04-13D_04_25_13.JPG,2013-04-25,2013-01-23,26152.56562670056
UT04-13D_04_26_13.JPG,2013-04-26,2013-01-23,26436.894793367228
UT04-13D_04_27_13.JPG,2013-04-27,2013-01-23,26722.30979336723
UT04-13D_04_29_13.JPG,2013-04-29,2013-01-23,27293.718922022203
UT04-13D_04_30_13.JPG,2013-04-30,2013-01-23,27583.063269848288
UT04-13D_05_01_13.JPG,2013-05-01,2013-01-23,27872.691890537943
UT04-13D_05_02_13.JPG,2013-05-02,2013-01-23,28165.90639053794
UT04-13D_05_03_13.JPG,2013-05-03,2013-01-23,28458.06820871976
UT04-13D_05_04_13.JPG,2013-05-04,2013-01-23,28750.046780148332
UT04-13D_05_06_13.JPG,2013-05-06,2013-01-23,29323.442642700928
UT04-13D_05_07_13.JPG,2013-05-07,2013-01-23,29608.21197603426
UT04-13D_05_08_13.JPG,2013-05-08,2013-01-23,29894.776323860347
UT04-13D_05_09_13.JPG,2013-05-09,2013-01-23,30185.161561955585
UT04-13D_05_10_13.JPG,2013-05-10,2013-01-23,30476.327331186356
UT04-13D_05_11_13.JPG,2013-05-11,2013-01-23,30768.298331186357
UT04-13D_05_12_13.JPG,2013-05-12,2013-01-23,31060.4478766409
UT04-13D_05_14_13.JPG,2013-05-14,2013-01-23,31633.638757593282
UT04-13D_05_24_13.JPG,2013-05-24,2013-01-23,34572.34686416735
UT04-13D_07_03_13.JPG,2013-07-03,2013-01-23,46397.41114236849
UT04-14D_01_27_14.JPG,2014-01-27,2014-01-27,279.1133333333333
UT04-14D_01_28_14.JPG,2014-01-28,2014-01-27,545.1433333333333
UT04-14D_01_29_14.JPG,2014-01-29,2014-01-27,807.7870833333334
UT04-14D_01_30_14.JPG,2014-01-30,2014-01-27,1072.5704166666667
UT04-14D_01_31_14.JPG,2014-01-31,2014-01-27,1344.8700000000001
UT04-14D_02_01_14.JPG,2014-02-01,2014-01-27,1621.80375
UT04-14D_02_02_14.JPG,2014-02-02,2014-01-27,1902.2508333333333
UT04-14D_02_03_14.JPG,2014-02-03,2014-01-27,2180.2975
UT04-14D_02_04_14.JPG,2014-02-04,2014-01-27,2458.36375
UT04-14D_02_05_14.JPG,2014-02-05,2014-01-27,2738.27625
UT04-14D_02_06_14.JPG,2014-02-06,2014-01-27,3010.0875
UT04-14D_02_07_14.JPG,2014-02-07,2014-01-27,3282.440416666667
UT04-14D_02_08_14.JPG,2014-02-08,2014-01-27,3557.715
UT04-14D_02_09_14.JPG,2014-02-09,2014-01-27,3835.3554166666668
UT04-14D_02_10_14.JPG,2014-02-10,2014-01-27,4110.710416666667
UT04-14D_02_11_14.JPG,2014-02-11,2014-01-27,4384.089583333333
UT04-14D_02_12_14.JPG,2014-02-12,2014-01-27,4657.889166666667
UT04-14D_02_13_14.JPG,2014-02-13,2014-01-27,4932.062083333333
UT04-14D_02_14_14.JPG,2014-02-14,2014-01-27,5208.604166666667
UT04-14D_02_15_14.JPG,2014-02-15,2014-01-27,5484.027083333333
UT04-14D_02_16_14.JPG,2014-02-16,2014-01-27,5759.90125
UT04-14D_02_17_14.JPG,2014-02-17,2014-01-27,6039.238333333333
UT04-14D_02_18_14.JPG,2014-02-18,2014-01-27,6321.090416666666
UT04-14D_02_19_14.JPG,2014-02-19,2014-01-27,6609.276249999999
UT04-14D_02_20_14.JPG,2014-02-20,2014-01-27,6898.129583333332
UT04-14D_02_21_14.JPG,2014-02-21,2014-01-27,7183.979583333333
UT04-14D_02_22_14.JPG,2014-02-22,2014-01-27,7465.0199999999995
UT04-14D_02_23_14.JPG,2014-02-23,2014-01-27,7749.310416666666
UT04-14D_02_24_14.JPG,2014-02-24,2014-01-27,8030.107499999999
UT04-14D_02_25_14.JPG,2014-02-25,2014-01-27,8308.570462962962
UT04-14D_02_26_14.JPG,2014-02-26,2014-01-27,8583.949212962962
UT04-14D_02_27_14.JPG,2014-02-27,2014-01-27,8855.917546296296
UT04-14D_02_28_14.JPG,2014-02-28,2014-01-27,9130.421712962963
UT04-14D_03_01_14.JPG,2014-03-01,2014-01-27,9411.41212962963
UT04-14D_03_02_14.JPG,2014-03-02,2014-01-27,9697.608379629632
UT04-14D_03_03_14.JPG,2014-03-03,2014-01-27,9975.250046296298
UT04-14D_03_04_14.JPG,2014-03-04,2014-01-27,10245.873546296298
UT04-14D_03_05_14.JPG,2014-03-05,2014-01-27,10523.629455387207
UT04-14D_03_06_14.JPG,2014-03-06,2014-01-27,10803.491122053874
UT04-14D_03_07_14.JPG,2014-03-07,2014-01-27,11086.526122053874
UT04-14D_03_08_14.JPG,2014-03-08,2014-01-27,11370.200705387208
UT04-14D_03_09_14.JPG,2014-03-09,2014-01-27,11655.399038720541
UT04-14D_03_10_14.JPG,2014-03-10,2014-01-27,11939.656538720541
UT04-14D_03_11_14.JPG,2014-03-11,2014-01-27,12227.746955387207
UT04-14D_03_12_14.JPG,2014-03-12,2014-01-27,12518.084455387207
UT04-14D_03_13_14.JPG,2014-03-13,2014-01-27,12797.366955387206
UT04-14D_03_14_14.JPG,2014-03-14,2014-01-27,13076.66528872054
UT04-14D_03_15_14.JPG,2014-03-15,2014-01-27,13363.274455387207
UT04-14D_03_16_14.JPG,2014-03-16,2014-01-27,13646.45278872054
UT04-14D_03_17_14.JPG,2014-03-17,2014-01-27,13924.902372053873
UT04-14D_03_18_14.JPG,2014-03-18,2014-01-27,14205.13278872054
UT04-14D_03_19_14.JPG,2014-03-19,2014-01-27,14488.124455387207
UT04-14D_03_20_14.JPG,2014-03-20,2014-01-27,14771.714455387208
UT04-14D_03_21_14.JPG,2014-03-21,2014-01-27,15053.922372053874
UT04-14D_03_22_14.JPG,2014-03-22,2014-01-27,15341.531538720541
UT04-14D_03_23_14.JPG,2014-03-23,2014-01-27,15625.552372053875
UT04-14D_03_24_14.JPG,2014-03-24,2014-01-27,15903.980705387208
UT04-14D_03_25_14.JPG,2014-03-25,2014-01-27,16181.927372053875
UT04-14D_03_26_14.JPG,2014-03-26,2014-01-27,16456.149872053877
UT04-14D_03_27_14.JPG,2014-03-27,2014-01-27,16735.39945538721
UT04-14D_03_28_14.JPG,2014-03-28,2014-01-27,17023.154872053878
UT04-14D_03_29_14.JPG,2014-03-29,2014-01-27,17308.750288720545
UT04-14D_03_30_14.JPG,2014-03-30,2014-01-27,17589.42570538721
UT04-14D_03_31_14.JPG,2014-03-31,2014-01-27,17873.00320538721
UT04-14D_04_01_14.JPG,2014-04-01,2014-01-27,18162.42695538721
UT04-14D_04_02_14.JPG,2014-04-02,2014-01-27,18454.416955387213
UT04-14D_04_03_14.JPG,2014-04-03,2014-01-27,18748.238205387213
UT04-14D_04_04_14.JPG,2014-04-04,2014-01-27,19040.25112205388
UT04-14D_04_05_14.JPG,2014-04-05,2014-01-27,19324.605288720548
UT04-14D_04_06_14.JPG,2014-04-06,2014-01-27,19609.40362205388
UT04-14D_04_07_14.JPG,2014-04-07,2014-01-27,19896.59237205388
UT04-14D_04_08_14.JPG,2014-04-08,2014-01-27,20182.41237205388
UT04-14D_04_09_14.JPG,2014-04-09,2014-01-27,20468.59028872055
UT04-14D_04_10_14.JPG,2014-04-10,2014-01-27,20755.08862205388
UT04-14D_04_11_14.JPG,2014-04-11,2014-01-27,21046.360705387215
UT04-14D_04_12_14.JPG,2014-04-12,2014-01-27,21338.494455387216
UT04-14D_04_13_14.JPG,2014-04-13,2014-01-27,21633.24862205388
UT04-14D_04_14_14.JPG,2014-04-14,2014-01-27,21926.895705387215
UT04-14D_04_15_14.JPG,2014-04-15,2014-01-27,22210.24706902358
UT04-14D_04_16_14.JPG,2014-04-16,2014-01-27,22488.789152356912
UT04-14D_04_17_14.JPG,2014-04-17,2014-01-27,22772.066235690247
UT04-14D_04_18_14.JPG,2014-04-18,2014-01-27,23057.91956902358
UT04-14D_04_19_14.JPG,2014-04-19,2014-01-27,23345.649152356913
UT04-14D_04_20_14.JPG,2014-04-20,2014-01-27,23633.410515993277
UT04-14D_04_21_14.JPG,2014-04-21,2014-01-27,23924.29590060866
UT04-14D_04_22_14.JPG,2014-04-22,2014-01-27,24215.361733941994
UT04-14D_04_23_14.JPG,2014-04-23,2014-01-27,24504.141733941993
UT04-14D_04_24_14.JPG,2014-04-24,2014-01-27,24792.609233941992
UT04-14D_04_25_14.JPG,2014-04-25,2014-01-27,25084.68465060866
UT04-14D_04_26_14.JPG,2014-04-26,2014-01-27,25374.20840060866
UT04-14D_04_27_14.JPG,2014-04-27,2014-01-27,25666.60340060866
UT04-14D_04_28_14.JPG,2014-04-28,2014-01-27,25960.370067275326
UT04-14D_04_29_14.JPG,2014-04-29,2014-01-27,26252.66721013247
UT04-14D_04_30_14.JPG,2014-04-30,2014-01-27,26252.66721013247
UT04-14D_05_01_14.JPG,2014-05-01,2014-01-27,26252.66721013247
UT04-14D_05_02_14.JPG,2014-05-02,2014-01-27,26252.66721013247
UT04-14D_05_03_14.JPG,2014-05-03,2014-01-27,26252.66721013247
UT04-14D_05_04_14.JPG,2014-05-04,2014-01-27,26547.607210132468
UT04-14D_05_09_14.JPG,2014-05-09,2014-01-27,28025.689686322945
UT04-15D_01_03_2016.JPG,2016-01-03,2015-02-13,57703.9440673283
UT04-15D_02_13_2015.JPG,2015-02-13,2015-02-13,0.0
UT04-15D_02_15_2015.JPG,2015-02-15,2015-02-13,0.0
UT04-15D_02_23_2015.JPG,2015-02-23,2015-02-13,0.0
UT04-15D_03_04_2015.JPG,2015-03-04,2015-02-13,0.0
UT04-15D_03_06_2015.JPG,2015-03-06,2015-02-13,0.0
UT04-15D_03_06_2016.JPG,2016-03-06,2015-02-13,75132.3974795796
UT04-15D_03_07_2015.JPG,2015-03-07,2015-02-13,0.0
UT04-15D_03_08_2015.JPG,2015-03-08,2015-02-13,0.0
UT04-15D_03_09_2015.JPG,2015-03-09,2015-02-13,0.0
UT04-15D_03_10_2015.JPG,2015-03-10,2015-02-13,0.0
UT04-15D_03_11_2015.JPG,2015-03-11,2015-02-13,0.0
UT04-15D_03_12_2015.JPG,2015-03-12,2015-02-13,0.0
UT04-15D_03_13_2015.JPG,2015-03-13,2015-02-13,0.0
UT04-15D_03_14_2015.JPG,2015-03-14,2015-02-13,0.0
UT04-15D_03_15_2015.JPG,2015-03-15,2015-02-13,0.0
UT04-15D_03_16_2015.JPG,2015-03-16,2015-02-13,0.0
UT04-15D_03_16_2016.JPG,2016-03-16,2015-02-13,78029.398660585
UT04-15D_03_17_2015.JPG,2015-03-17,2015-02-13,0.0
UT04-15D_03_18_2015.JPG,2015-03-18,2015-02-13,0.0
UT04-15D_03_21_2015.JPG,2015-03-21,2015-02-13,0.0
UT04-15D_03_23_2015.JPG,2015-03-23,2015-02-13,0.0
UT04-15D_03_24_2015.JPG,2015-03-24,2015-02-13,0.0
UT04-15D_03_25_2015.JPG,2015-03-25,2015-02-13,0.0
UT04-15D_03_26_2015.JPG,2015-03-26,2015-02-13,0.0
UT04-15D_03_27_2015.JPG,2015-03-27,2015-02-13,0.0
UT04-15D_03_28_2015.JPG,2015-03-28,2015-02-13,0.0
UT04-15D_03_29_2015.JPG,2015-03-29,2015-02-13,0.0
UT04-15D_03_30_2015.JPG,2015-03-30,2015-02-13,0.0
UT04-15D_03_31_2015.JPG,2015-03-31,2015-02-13,0.0
UT04-15D_04_01_2015.JPG,2015-04-01,2015-02-13,0.0
UT04-15D_04_03_2015.JPG,2015-04-03,2015-02-13,0.0
UT04-15D_04_04_2015.JPG,2015-04-04,2015-02-13,0.0
UT04-15D_04_05_2015.JPG,2015-04-05,2015-02-13,0.0
UT04-15D_04_06_2015.JPG,2015-04-06,2015-02-13,0.0
UT04-15D_04_07_2015.JPG,2015-04-07,2015-02-13,0.0
UT04-15D_04_08_2015.JPG,2015-04-08,2015-02-13,0.0
UT04-15D_04_09_2015.JPG,2015-04-09,2015-02-13,0.0
UT04-15D_04_10_2015.JPG,2015-04-10,2015-02-13,0.0
UT04-15D_04_11_2015.JPG,2015-04-11,2015-02-13,0.0
UT04-15D_04_12_2015.JPG,2015-04-12,2015-02-13,0.0
UT04-15D_04_14_2015.JPG,2015-04-14,2015-02-13,0.0
UT04-15D_04_15_2015.JPG,2015-04-15,2015-02-13,0.0
UT04-15D_04_16_2015.JPG,2015-04-16,2015-02-13,0.0
UT04-15D_04_18_2015.JPG,2015-04-18,2015-02-13,0.0
UT04-15D_04_19_2015.JPG,2015-04-19,2015-02-13,0.0
UT04-15D_04_20_2015.JPG,2015-04-20,2015-02-13,0.0
UT04-15D_04_21_2015.JPG,2015-04-21,2015-02-13,0.0
UT04-15D_04_22_2015.JPG,2015-04-22,2015-02-13,0.0
UT04-15D_04_23_2015.JPG,2015-04-23,2015-02-13,0.0
UT04-15D_04_25_2015.JPG,2015-04-25,2015-02-13,0.0
UT04-15D_04_27_2015.JPG,2015-04-27,2015-02-13,0.0
UT04-15D_04_28_2015.JPG,2015-04-28,2015-02-13,0.0
UT04-15D_04_29_2015.JPG,2015-04-29,2015-02-13,0.0
UT04-15D_05_01_2015.JPG,2015-05-01,2015-02-13,0.0
UT04-15D_05_02_2015.JPG,2015-05-02,2015-02-13,0.0
UT04-15D_05_03_2015.JPG,2015-05-03,2015-02-13,0.0
UT04-15D_05_04_2015.JPG,2015-05-04,2015-02-13,0.0
UT04-15D_05_05_2015.JPG,2015-05-05,2015-02-13,0.0
UT04-15D_05_06_2015.JPG,2015-05-06,2015-02-13,0.0
UT04-15D_05_07_2015.JPG,2015-05-07,2015-02-13,0.0
UT04-15D_05_08_2015.JPG,2015-05-08,2015-02-13,0.0
UT04-15D_05_09_2015.JPG,2015-05-09,2015-02-13,0.0
UT04-15D_05_10_2015.JPG,2015-05-10,2015-02-13,0.0
UT04-15D_05_11_2015.JPG,2015-05-11,2015-02-13,0.0
UT04-15D_05_12_2015.JPG,2015-05-12,2015-02-13,0.0
UT04-15D_05_13_2015.JPG,2015-05-13,2015-02-13,0.0
UT04-15D_05_14_2015.JPG,2015-05-14,2015-02-13,0.0
UT04-15D_05_15_2015.JPG,2015-05-15,2015-02-13,0.0
UT04-15D_05_18_2015.JPG,2015-05-18,2015-02-13,0.0
UT04-15D_05_19_2015.JPG,2015-05-19,2015-02-13,0.0
UT04-15D_05_20_2015.JPG,2015-05-20,2015-02-13,0.0
UT04-15D_05_21_2015.JPG,2015-05-21,2015-02-13,0.0
UT04-15D_05_23_2015.JPG,2015-05-23,2015-02-13,0.0
UT04-15D_05_26_2015.JPG,2015-05-26,2015-02-13,0.0
UT04-15D_05_27_2015.JPG,2015-05-27,2015-02-13,0.0
UT04-15D_06_01_2015.JPG,2015-06-01,2015-02-13,0.0
UT04-15D_06_02_2015.JPG,2015-06-02,2015-02-13,0.0
UT04-15D_06_03_2015.JPG,2015-06-03,2015-02-13,0.0
UT04-15D_06_04_2015.JPG,2015-06-04,2015-02-13,0.0
UT04-15D_06_05_2015.JPG,2015-06-05,2015-02-13,0.0
UT04-15D_06_06_2015.JPG,2015-06-06,2015-02-13,0.0
UT04-15D_06_07_2015.JPG,2015-06-07,2015-02-13,0.0
UT04-15D_06_08_2015.JPG,2015-06-08,2015-02-13,0.0
UT04-15D_06_09_2015.JPG,2015-06-09,2015-02-13,0.0
UT04-15D_06_10_2015.JPG,2015-06-10,2015-02-13,0.0
UT04-15D_06_11_2015.JPG,2015-06-11,2015-02-13,0.0
UT04-15D_06_12_2015.JPG,2015-06-12,2015-02-13,299.7645
UT04-15D_06_13_2015.JPG,2015-06-13,2015-02-13,597.8755
UT04-15D_06_14_2015.JPG,2015-06-14,2015-02-13,894.639
UT04-15D_06_16_2015.JPG,2015-06-16,2015-02-13,1192.603
UT04-15D_06_18_2015.JPG,2015-06-18,2015-02-13,1192.603
UT04-15D_06_19_2015.JPG,2015-06-19,2015-02-13,1489.6100000000001
UT04-15D_06_21_2015.JPG,2015-06-21,2015-02-13,1789.179
UT04-15D_06_22_2015.JPG,2015-06-22,2015-02-13,2089.083
UT04-15D_06_24_2015.JPG,2015-06-24,2015-02-13,2389.405
UT04-15D_06_26_2015.JPG,2015-06-26,2015-02-13,2990.789653846154
UT04-15D_06_27_2015.JPG,2015-06-27,2015-02-13,3286.6951083916088
UT04-15D_06_28_2015.JPG,2015-06-28,2015-02-13,3581.2911953481303
UT04-15D_06_29_2015.JPG,2015-06-29,2015-02-13,3875.655977956826
UT04-15D_06_30_2015.JPG,2015-06-30,2015-02-13,4170.649977956826
UT04-15D_07_02_2015.JPG,2015-07-02,2015-02-13,4759.872152389322
UT04-15D_07_03_2015.JPG,2015-07-03,2015-02-13,5055.4184857226555
UT04-15D_07_05_2015.JPG,2015-07-05,2015-02-13,5646.057088416258
UT04-15D_07_06_2015.JPG,2015-07-06,2015-02-13,5942.433755082925
UT04-15D_07_07_2015.JPG,2015-07-07,2015-02-13,6240.875005082925
UT04-15D_07_08_2015.JPG,2015-07-08,2015-02-13,6539.853805082925
UT04-15D_07_09_2015.JPG,2015-07-09,2015-02-13,6840.120471749591
UT04-15D_07_10_2015.JPG,2015-07-10,2015-02-13,7140.420471749591
UT04-15D_07_11_2015.JPG,2015-07-11,2015-02-13,7440.036625595745
UT04-15D_07_12_2015.JPG,2015-07-12,2015-02-13,7736.998933288053
UT04-15D_07_15_2015.JPG,2015-07-15,2015-02-13,8629.408620788052
UT04-15D_07_16_2015.JPG,2015-07-16,2015-02-13,8926.980704121384
UT04-15D_07_17_2015.JPG,2015-07-17,2015-02-13,9226.119104121384
UT04-15D_07_22_2015.JPG,2015-07-22,2015-02-13,10722.570706685487
UT04-15D_07_23_2015.JPG,2015-07-23,2015-02-13,11019.394499788936
UT04-15D_07_24_2015.JPG,2015-07-24,2015-02-13,11316.97411517355
UT04-15D_07_30_2015.JPG,2015-07-30,2015-02-13,13116.23795575326
UT04-15D_08_05_2015.JPG,2015-08-05,2015-02-13,14907.186053579348
UT04-15D_08_06_2015.JPG,2015-08-06,2015-02-13,15203.499899733193
UT04-15D_08_07_2015.JPG,2015-08-07,2015-02-13,15500.161233066527
UT04-15D_09_20_2015.JPG,2015-09-20,2015-02-13,28523.20988609281
UT-04-15D_09-21-2015.JPG,2015-09-21,2015-09-21,293.97055555555556
UT04-15D_09_22_2015.JPG,2015-09-22,2015-02-13,29111.450941648363
UT04-15D_09_23_2015.JPG,2015-09-23,2015-02-13,29405.748214375635
UT04-15D_09_24_2015.JPG,2015-09-24,2015-02-13,29700.33139619382
UT04-15D_09_27_2015.JPG,2015-09-27,2015-02-13,30577.129025593404
UT04-15D_10_04_2015.JPG,2015-10-04,2015-02-13,32622.734116863245
UT04-15D_10_11_2015.JPG,2015-10-11,2015-02-13,34671.11560632859
UT04-15D_10_18_2015.JPG,2015-10-18,2015-02-13,36683.493692886965
UT04-15D_10_25_2015.JPG,2015-10-25,2015-02-13,38108.43097350109
UT04-15D_11_01_2015.JPG,2015-11-01,2015-02-13,39828.506342090834
UT04-15D_11_08_2015.JPG,2015-11-08,2015-02-13,41860.67589062563
UT04-15D_12_06_2015.JPG,2015-12-06,2015-02-13,49764.826694240786
UT04-16D_01_13_2016.JPG,2016-01-13,2016-01-13,271.32666666666665
UT04-16D_01_14_2016.JPG,2016-01-14,2016-01-13,546.8291666666667
UT04-16D_01_15_2016.JPG,2016-01-15,2016-01-13,824.302738095238
UT04-16D_01_16_2016.JPG,2016-01-16,2016-01-13,1102.8588250517598
UT04-16D_01_17_2016.JPG,2016-01-17,2016-01-13,1377.4882000517598
UT04-16D_01_18_2016.JPG,2016-01-18,2016-01-13,1645.5108667184263
UT04-16D_01_19_2016.JPG,2016-01-19,2016-01-13,1910.787533385093
UT04-16D_01_21_2016.JPG,2016-01-21,2016-01-13,2452.0965810041407
UT04-16D_01_22_2016.JPG,2016-01-22,2016-01-13,2726.6247628223227
UT04-16D_01_23_2016.JPG,2016-01-23,2016-01-13,2997.091846155656
UT04-16D_01_24_2016.JPG,2016-01-24,2016-01-13,3265.7583167438916
UT04-16D_01_25_2016.JPG,2016-01-25,2016-01-13,3539.4960090515838
UT04-16D_01_26_2016.JPG,2016-01-26,2016-01-13,3819.583628099203
UT04-16D_01_27_2016.JPG,2016-01-27,2016-01-13,4095.693628099203
UT04-16D_01_28_2016.JPG,2016-01-28,2016-01-13,4368.099342384918
UT04-16D_01_29_2016.JPG,2016-01-29,2016-01-13,4644.567437623013
UT04-16D_01_30_2016.JPG,2016-01-30,2016-01-13,4919.533591469167
UT04-16D_01_31_2016.JPG,2016-01-31,2016-01-13,5205.060020040595
UT04-16D_02_01_2016.JPG,2016-02-01,2016-01-13,5492.600020040595
UT04-16D_02_02_2016.JPG,2016-02-02,2016-01-13,5778.448820040595
UT04-16D_02_03_2016.JPG,2016-02-03,2016-01-13,6067.698820040595
UT04-16D_02_04_2016.JPG,2016-02-04,2016-01-13,6346.568820040595
UT04-16D_02_05_2016.JPG,2016-02-05,2016-01-13,6621.6343200405945
UT04-16D_02_06_2016.JPG,2016-02-06,2016-01-13,6896.317653373928
UT04-16D_02_08_2016.JPG,2016-02-08,2016-01-13,7450.030220040594
UT04-16D_02_09_2016.JPG,2016-02-09,2016-01-13,7721.186886707261
UT04-16D_02_10_2016.JPG,2016-02-10,2016-01-13,7989.532180824908
UT04-16D_02_11_2016.JPG,2016-02-11,2016-01-13,8261.015338719644
UT04-16D_02_12_2016.JPG,2016-02-12,2016-01-13,8533.56724348155
UT04-16D_02_13_2016.JPG,2016-02-13,2016-01-13,8804.61924348155
UT04-16D_02_14_2016.JPG,2016-02-14,2016-01-13,9072.142243481549
UT04-16D_02_15_2016.JPG,2016-02-15,2016-01-13,9345.080307997678
UT04-16D_02_16_2016.JPG,2016-02-16,2016-01-13,9621.277907997677
UT04-16D_02_17_2016.JPG,2016-02-17,2016-01-13,9897.208384188154
UT04-16D_02_18_2016.JPG,2016-02-18,2016-01-13,10174.205259188155
UT04-16D_02_19_2016.JPG,2016-02-19,2016-01-13,10454.663720726616
UT04-16D_02_20_2016.JPG,2016-02-20,2016-01-13,10741.403720726616
UT04-16D_02_21_2016.JPG,2016-02-21,2016-01-13,11028.756764204876
UT04-16D_02_22_2016.JPG,2016-02-22,2016-01-13,11314.780097538209
UT04-16D_02_23_2016.JPG,2016-02-23,2016-01-13,11598.42457122242
UT04-16D_02_24_2016.JPG,2016-02-24,2016-01-13,11882.88857122242
UT04-16D_02_25_2016.JPG,2016-02-25,2016-01-13,12159.10909753821
UT04-16D_02_26_2016.JPG,2016-02-26,2016-01-13,12435.221240395353
UT04-16D_02_27_2016.JPG,2016-02-27,2016-01-13,12710.543115395352
UT04-16D_02_28_2016.JPG,2016-02-28,2016-01-13,12991.263115395352
UT04-16D_02_29_2016.JPG,2016-02-29,2016-01-13,13279.501576933813
UT04-16D_03_01_2016.JPG,2016-03-01,2016-01-13,13562.812910267146
UT04-16D_03_02_2016.JPG,2016-03-02,2016-01-13,13840.816910267147
UT04-16D_03_03_2016.JPG,2016-03-03,2016-01-13,14115.358338838576
UT04-16D_03_04_2016.JPG,2016-03-04,2016-01-13,14392.616338838576
UT04-16D_03_05_2016.JPG,2016-03-05,2016-01-13,14670.215505505243
UT04-16D_03_06_2016.JPG,2016-03-06,2016-01-13,14951.266172171909
UT04-16D_03_07_2016.JPG,2016-03-07,2016-01-13,15232.4138644796
UT04-16D_03_08_2016.JPG,2016-03-08,2016-01-13,15519.390531146268
UT04-16D_03_09_2016.JPG,2016-03-09,2016-01-13,15808.0663644796
UT04-16D_03_10_2016.JPG,2016-03-10,2016-01-13,16102.150210633446
UT04-16D_03_11_2016.JPG,2016-03-11,2016-01-13,16395.17954396678
UT04-16D_03_12_2016.JPG,2016-03-12,2016-01-13,16686.99221063345
UT04-16D_03_20_2016.JPG,2016-03-20,2016-01-13,18987.989226610895
UT04-16D_03_21_2016.JPG,2016-03-21,2016-01-13,19265.746595031946
UT04-16D_03_22_2016.JPG,2016-03-22,2016-01-13,19546.28600679665
UT04-16D_03_23_2016.JPG,2016-03-23,2016-01-13,19834.265418561357
UT04-16D_03_24_2016.JPG,2016-03-24,2016-01-13,20124.39541856136
UT04-16D_03_25_2016.JPG,2016-03-25,2016-01-13,20410.408576456095
UT04-16D_03_26_2016.JPG,2016-03-26,2016-01-13,20693.967807225326
UT04-16D_03_27_2016.JPG,2016-03-27,2016-01-13,20982.921924872386
UT04-16D_03_28_2016.JPG,2016-03-28,2016-01-13,21270.724147094606
UT04-16D_03_29_2016.JPG,2016-03-29,2016-01-13,21553.33767650637
